DATE,GENERAL_DAM_OCCUPANCY_RATE,GENERAL_DAM_RESERVED_WATER,DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
2012-08-30,61.1,531,30.08.2012,Sunny,0.0,25,21,06:29:00,19:40:00,18:43:00,5:9:00,27,59,1017
2012-08-31,60.77,528,31.08.2012,Sunny,0.0,25,22,06:30:00,19:38:00,19:14:00,6:15:00,28,67,1016
2012-09-01,60.53,526,09.01.2012,Cloudy,0.56,7,5,08:29:00,17:53:00,18:19:00,8:15:00,16,76,1025
2012-09-02,60.26,523,09.02.2012,Overcast,0.37,3,2,08:07:00,18:30:00,20:37:00,8:31:00,39,81,1021
2012-09-03,59.93,521,09.03.2012,Sunny,0.01,7,5,07:26:00,19:5:00,20:41:00,7:32:00,21,79,1031
2012-09-04,59.64,518,09.04.2012,Overcast,5.98,11,7,06:34:00,19:38:00,23:13:00,8:3:00,31,88,1003
2012-09-05,59.36,516,09.05.2012,Sunny,0.0,18,15,05:52:00,20:9:00,23:54:00,8:45:00,21,81,1016
2012-09-06,59.07,513,09.06.2012,Sunny,0.0,23,19,05:32:00,20:35:00,,10:58:00,18,68,1016
2012-09-07,58.83,511,09.07.2012,Sunny,0.0,28,23,05:41:00,20:38:00,23:41:00,11:51:00,14,74,1010
2012-09-08,58.5,508,09.08.2012,Sunny,0.0,28,25,06:08:00,20:10:00,23:45:00,13:36:00,23,80,1014
2012-09-09,57.96,503,09.09.2012,Sunny,0.0,24,21,06:39:00,19:23:00,,14:55:00,26,67,1016
2012-09-10,57.86,503,09.10.2012,Sunny,0.0,19,17,07:09:00,18:32:00,12:24:00,14:50:00,22,67,1015
2012-09-11,57.51,500,09.11.2012,Partly cloudy,0.06,15,14,07:45:00,17:51:00,2:20:00,14:55:00,24,71,1016
2012-09-12,57.21,497,09.12.2012,Partly cloudy,0.0,15,9,08:17:00,17:36:00,3:25:00,14:31:00,22,62,1008
2012-09-13,56.9,494,13.09.2012,Sunny,0.0,24,21,06:43:00,19:17:00,3:42:00,17:29:00,7,70,1010
2012-09-14,56.63,492,14.09.2012,Sunny,0.0,26,22,06:44:00,19:15:00,4:47:00,18:0:00,7,62,1013
2012-09-15,56.33,489,15.09.2012,Sunny,1.25,26,24,06:45:00,19:13:00,5:54:00,18:31:00,6,61,1011
2012-09-16,56.1,487,16.09.2012,Sunny,1.24,26,22,06:46:00,19:11:00,7:3:00,19:3:00,28,73,1009
2012-09-17,55.87,485,17.09.2012,Thundery outbreaks possible,3.16,23,22,06:47:00,19:10:00,8:14:00,19:38:00,23,88,1011
2012-09-18,55.52,482,18.09.2012,Partly cloudy,0.37,23,21,06:48:00,19:8:00,9:27:00,20:15:00,23,85,1013
2012-09-19,55.43,482,19.09.2012,Sunny,3.31,23,21,06:49:00,19:6:00,10:39:00,20:57:00,18,78,1012
2012-09-20,55.19,479,20.09.2012,Sunny,0.08,22,20,06:50:00,19:4:00,11:49:00,21:46:00,5,72,1012
2012-09-21,54.93,477,21.09.2012,Partly cloudy,4.97,22,17,06:51:00,19:3:00,0:56:00,22:41:00,14,74,1014
2012-09-22,54.72,475,22.09.2012,Sunny,0.01,19,16,06:52:00,19:1:00,13:55:00,23:42:00,9,58,1018
2012-09-23,54.49,473,23.09.2012,Sunny,0.0,23,19,06:53:00,18:59:00,14:47:00,,9,58,1018
2012-09-24,54.14,470,24.09.2012,Sunny,0.0,23,20,06:54:00,18:58:00,15:32:00,12:46:00,6,65,1014
2012-09-25,53.87,468,25.09.2012,Sunny,0.0,24,21,06:55:00,18:56:00,16:10:00,1:53:00,9,57,1011
2012-09-26,53.52,465,26.09.2012,Sunny,0.0,25,23,06:56:00,18:54:00,16:44:00,2:59:00,10,65,1014
2012-09-27,53.29,463,27.09.2012,Sunny,0.0,25,21,06:57:00,18:52:00,17:15:00,4:4:00,20,72,1017
2012-09-28,53.02,461,28.09.2012,Sunny,0.0,24,21,06:58:00,18:51:00,17:44:00,5:8:00,21,78,1018
2012-09-29,52.71,458,29.09.2012,Sunny,0.02,23,21,06:59:00,18:49:00,18:12:00,6:11:00,21,83,1019
2012-09-30,52.39,455,30.09.2012,Sunny,0.0,24,21,07:00:00,18:47:00,18:40:00,7:12:00,21,82,1018
2012-10-01,52.1,453,10.01.2012,Partly cloudy,0.0,6,5,08:29:00,17:54:00,19:26:00,8:54:00,23,76,1020
2012-10-02,51.82,450,10.02.2012,Overcast,1.25,2,2,08:06:00,18:31:00,21:48:00,9:2:00,28,80,1028
2012-10-03,51.55,448,10.03.2012,Partly cloudy,0.0,6,4,07:24:00,19:6:00,21:55:00,8:5:00,27,76,1032
2012-10-04,51.25,445,10.04.2012,Overcast,0.0,8,7,06:32:00,19:39:00,,8:57:00,33,84,1010
2012-10-05,50.95,443,10.05.2012,Partly cloudy,0.01,18,15,05:51:00,20:10:00,,9:53:00,20,83,1019
2012-10-06,50.73,441,10.06.2012,Sunny,0.0,24,19,05:32:00,20:36:00,12:16:00,0:2:00,19,77,1012
2012-10-07,50.44,438,10.07.2012,Sunny,0.0,28,25,05:42:00,20:37:00,,0:51:00,7,68,1011
2012-10-08,50.08,435,10.08.2012,Sunny,0.0,28,25,06:09:00,20:9:00,,14:32:00,27,68,1012
2012-10-09,49.84,433,10.09.2012,Sunny,0.01,23,21,06:40:00,19:22:00,12:41:00,15:39:00,32,66,1019
2012-10-10,49.56,430,10.10.2012,Sunny,0.0,20,17,07:11:00,18:31:00,1:25:00,15:24:00,15,66,1012
2012-10-11,49.28,428,10.11.2012,Cloudy,3.32,15,14,07:46:00,17:50:00,3:27:00,15:27:00,29,75,1018
2012-10-12,48.98,425,10.12.2012,Overcast,0.0,11,7,08:18:00,17:36:00,4:36:00,15:11:00,22,85,1006
2012-10-13,48.69,423,13.10.2012,Sunny,0.07,23,21,07:14:00,18:26:00,4:41:00,16:59:00,9,59,1015
2012-10-14,48.39,420,14.10.2012,Sunny,0.0,23,21,07:15:00,18:25:00,5:51:00,17:32:00,9,66,1014
2012-10-15,48.15,418,15.10.2012,Sunny,0.11,24,21,07:16:00,18:23:00,7:3:00,18:9:00,10,66,1015
2012-10-16,47.8,415,16.10.2012,Sunny,0.48,24,21,07:17:00,18:22:00,8:17:00,18:50:00,9,68,1018
2012-10-17,47.52,413,17.10.2012,Sunny,1.71,24,20,07:18:00,18:20:00,9:31:00,19:38:00,16,71,1019
2012-10-18,47.31,411,18.10.2012,Sunny,0.11,22,19,07:19:00,18:19:00,10:42:00,20:32:00,27,72,1022
2012-10-19,46.97,408,19.10.2012,Sunny,0.0,21,18,07:21:00,18:17:00,11:46:00,21:34:00,26,73,1022
2012-10-20,46.66,405,20.10.2012,Partly cloudy,2.08,19,17,07:22:00,18:16:00,0:42:00,22:39:00,18,74,1019
2012-10-21,46.52,404,21.10.2012,Sunny,5.56,21,17,07:23:00,18:14:00,13:31:00,23:46:00,23,80,1015
2012-10-22,46.53,404,22.10.2012,Partly cloudy,6.96,21,19,07:24:00,18:13:00,14:11:00,,26,83,1014
2012-10-23,46.37,403,23.10.2012,Partly cloudy,10.74,20,19,07:25:00,18:11:00,14:46:00,12:53:00,28,80,1015
2012-10-24,48.54,422,24.10.2012,Cloudy,2.23,19,17,07:26:00,18:10:00,15:18:00,1:58:00,30,80,1016
2012-10-25,49.52,430,25.10.2012,Partly cloudy,0.42,19,17,07:27:00,18:9:00,15:47:00,3:1:00,16,76,1014
2012-10-26,49.5,430,26.10.2012,Sunny,0.0,19,17,07:29:00,18:7:00,16:14:00,4:3:00,10,72,1011
2012-10-27,49.46,430,27.10.2012,Sunny,0.0,21,18,07:30:00,18:6:00,16:43:00,5:4:00,17,62,1011
2012-10-28,49.16,427,28.10.2012,Partly cloudy,1.01,23,20,07:31:00,18:5:00,17:12:00,6:4:00,26,66,1010
2012-10-29,48.86,424,29.10.2012,Sunny,0.08,23,20,07:32:00,18:3:00,17:44:00,7:3:00,13,69,1008
2012-10-30,48.94,425,30.10.2012,Sunny,0.68,20,16,07:33:00,18:2:00,18:18:00,8:2:00,28,68,1009
2012-10-31,49.15,427,31.10.2012,Overcast,0.0,19,16,07:34:00,18:1:00,18:57:00,8:58:00,14,72,1016
2012-11-01,49.04,426,11.01.2012,Overcast,1.32,7,6,08:28:00,17:56:00,20:33:00,9:29:00,42,85,1021
2012-11-02,48.82,424,11.02.2012,Partly cloudy,0.14,4,1,08:05:00,18:32:00,23:0:00,9:33:00,22,78,1029
2012-11-03,48.48,421,11.03.2012,Sunny,1.08,6,3,07:22:00,19:7:00,23:10:00,8:42:00,28,78,1018
2012-11-04,48.54,422,11.04.2012,Partly cloudy,0.0,9,7,06:31:00,19:40:00,12:18:00,9:57:00,8,80,1012
2012-11-05,48.28,419,11.05.2012,Sunny,0.14,19,16,05:50:00,20:11:00,12:38:00,11:1:00,11,87,1018
2012-11-06,47.99,417,11.06.2012,Sunny,0.0,24,20,05:32:00,20:36:00,12:45:00,13:3:00,4,78,1008
2012-11-07,47.97,417,11.07.2012,Sunny,0.0,29,25,05:42:00,20:37:00,12:8:00,13:51:00,9,66,1011
2012-11-08,48.03,417,11.08.2012,Sunny,0.0,28,25,06:10:00,20:8:00,12:24:00,15:26:00,31,67,1009
2012-11-09,47.96,417,11.09.2012,Sunny,0.0,22,21,06:41:00,19:20:00,1:38:00,16:18:00,36,69,1017
2012-11-10,47.83,416,11.10.2012,Partly cloudy,0.0,20,18,07:12:00,18:29:00,2:28:00,15:56:00,9,64,1012
2012-11-11,47.85,416,11.11.2012,Partly cloudy,1.55,16,15,07:47:00,17:49:00,4:37:00,16:0:00,25,71,1024
2012-11-12,47.81,415,11.12.2012,Partly cloudy,1.86,12,6,08:19:00,17:36:00,5:50:00,15:58:00,14,71,1010
2012-11-13,47.67,414,13.11.2012,Sunny,0.03,16,14,07:50:00,17:47:00,7:4:00,17:24:00,19,80,1023
2012-11-14,47.5,413,14.11.2012,Sunny,0.61,16,15,07:51:00,17:46:00,8:17:00,18:16:00,25,73,1024
2012-11-15,47.29,411,15.11.2012,Partly cloudy,0.13,17,14,07:52:00,17:46:00,9:28:00,19:16:00,22,76,1022
2012-11-16,47.12,409,16.11.2012,Partly cloudy,0.08,16,14,07:53:00,17:45:00,10:30:00,20:22:00,27,80,1023
2012-11-17,47.1,409,17.11.2012,Partly cloudy,0.19,15,14,07:54:00,17:44:00,11:24:00,21:32:00,30,79,1021
2012-11-18,46.84,407,18.11.2012,Partly cloudy,0.36,17,15,07:56:00,17:43:00,0:8:00,22:41:00,21,80,1019
2012-11-19,46.67,405,19.11.2012,Sunny,0.0,17,14,07:57:00,17:42:00,0:47:00,23:49:00,18,79,1019
2012-11-20,46.43,403,20.11.2012,Sunny,0.0,17,14,07:58:00,17:42:00,13:20:00,,27,81,1020
2012-11-21,46.28,402,21.11.2012,Partly cloudy,0.0,16,14,07:59:00,17:41:00,13:50:00,12:54:00,26,81,1020
2012-11-22,46.15,401,22.11.2012,Light rain shower,0.9,15,13,08:00:00,17:41:00,14:18:00,1:57:00,27,80,1022
2012-11-23,46.08,400,23.11.2012,Partly cloudy,0.39,13,12,08:01:00,17:40:00,14:46:00,2:58:00,24,79,1023
2012-11-24,46.03,400,24.11.2012,Overcast,1.67,13,12,08:02:00,17:39:00,15:15:00,3:58:00,26,82,1023
2012-11-25,45.88,399,25.11.2012,Partly cloudy,0.15,12,11,08:03:00,17:39:00,15:46:00,4:57:00,21,78,1023
2012-11-26,45.88,399,26.11.2012,Sunny,0.09,13,11,08:05:00,17:39:00,16:19:00,5:55:00,13,75,1022
2012-11-27,45.66,397,27.11.2012,Sunny,0.0,13,11,08:06:00,17:38:00,16:56:00,6:52:00,6,69,1019
2012-11-28,45.54,396,28.11.2012,Cloudy,0.0,16,13,08:07:00,17:38:00,17:38:00,7:47:00,20,65,1017
2012-11-29,45.45,395,29.11.2012,Sunny,0.0,18,15,08:08:00,17:37:00,18:24:00,8:38:00,22,67,1011
2012-11-30,45.2,393,30.11.2012,Partly cloudy,0.84,18,15,08:09:00,17:37:00,19:15:00,9:26:00,22,72,1011
2012-12-01,45.41,394,12.01.2012,Cloudy,0.11,6,5,08:28:00,17:57:00,21:42:00,10:0:00,20,70,1025
2012-12-02,48.41,420,12.02.2012,Sunny,0.0,8,3,08:03:00,18:34:00,,10:6:00,19,76,1024
2012-12-03,49.58,431,12.03.2012,Overcast,3.15,5,3,07:21:00,19:8:00,,9:24:00,28,87,1009
2012-12-04,50.88,442,12.04.2012,Sunny,1.33,13,9,06:29:00,19:41:00,1:14:00,11:2:00,10,76,1009
2012-12-05,51.51,447,12.05.2012,Sunny,4.93,19,16,05:49:00,20:12:00,1:15:00,0:7:00,11,85,1013
2012-12-06,52.04,452,12.06.2012,Sunny,0.0,26,23,05:32:00,20:37:00,1:12:00,14:3:00,6,69,1008
2012-12-07,52.8,459,12.07.2012,Sunny,0.0,28,25,05:43:00,20:36:00,12:38:00,14:49:00,8,63,1012
2012-12-08,53.89,468,12.08.2012,Torrential rain shower,29.72,27,23,06:11:00,20:6:00,1:8:00,16:16:00,22,74,1009
2012-12-09,54.19,471,12.09.2012,Sunny,0.0,24,20,06:42:00,19:18:00,2:38:00,16:55:00,20,70,1011
2012-12-10,54.61,474,12.10.2012,Sunny,0.0,22,19,07:13:00,18:28:00,3:33:00,16:27:00,7,59,1016
2012-12-11,55.64,483,12.11.2012,Sunny,0.02,17,15,07:49:00,17:48:00,5:50:00,16:39:00,19,71,1025
2012-12-12,56.32,489,12.12.2012,Sunny,0.0,12,6,08:20:00,17:36:00,7:1:00,16:53:00,19,65,1014
2012-12-13,56.41,490,13.12.2012,Partly cloudy,0.07,7,5,08:20:00,17:36:00,8:8:00,17:57:00,10,57,1025
2012-12-14,56.59,492,14.12.2012,Partly cloudy,0.0,6,5,08:21:00,17:37:00,9:8:00,19:7:00,16,63,1030
2012-12-15,56.61,492,15.12.2012,Sunny,0.0,9,6,08:22:00,17:37:00,9:59:00,20:19:00,13,61,1027
2012-12-16,56.67,492,16.12.2012,Overcast,0.67,9,8,08:23:00,17:37:00,10:42:00,21:31:00,10,58,1020
2012-12-17,56.86,494,17.12.2012,Overcast,3.21,9,9,08:23:00,17:38:00,11:19:00,22:39:00,8,88,1013
2012-12-18,57.42,499,18.12.2012,Cloudy,0.0,11,9,08:24:00,17:38:00,11:51:00,23:46:00,26,84,1009
2012-12-19,58.78,511,19.12.2012,Overcast,0.03,11,9,08:24:00,17:38:00,0:21:00,,20,88,1003
2012-12-20,59.27,515,20.12.2012,Overcast,9.81,3,1,08:25:00,17:39:00,0:49:00,12:49:00,38,93,1011
2012-12-21,59.55,517,21.12.2012,Overcast,0.86,4,0,08:26:00,17:39:00,13:18:00,1:50:00,14,86,1016
2012-12-22,60.11,522,22.12.2012,Overcast,0.51,6,3,08:26:00,17:40:00,13:48:00,2:50:00,23,87,1019
2012-12-23,60.3,524,23.12.2012,Overcast,0.0,7,6,08:26:00,17:40:00,14:20:00,3:49:00,33,86,1021
2012-12-24,61.14,531,24.12.2012,Cloudy,0.0,8,7,08:27:00,17:41:00,14:56:00,4:45:00,18,77,1024
2012-12-25,61.67,536,25.12.2012,Sunny,0.0,11,7,08:27:00,17:42:00,15:36:00,5:41:00,12,73,1024
2012-12-26,62.1,539,26.12.2012,Sunny,0.0,13,11,08:28:00,17:42:00,16:20:00,6:34:00,15,66,1021
2012-12-27,62.4,542,27.12.2012,Sunny,0.01,13,11,08:28:00,17:43:00,17:10:00,7:23:00,15,72,1019
2012-12-28,62.42,542,28.12.2012,Partly cloudy,0.21,13,11,08:28:00,17:44:00,18:3:00,8:8:00,11,80,1016
2012-12-29,62.65,544,29.12.2012,Overcast,1.57,11,8,08:28:00,17:44:00,19:0:00,8:49:00,33,89,1021
2012-12-30,63.01,547,30.12.2012,Cloudy,0.18,10,8,08:29:00,17:45:00,19:59:00,9:26:00,33,86,1025
2012-12-31,63.36,550,31.12.2012,Sunny,0.0,10,8,08:29:00,17:46:00,20:59:00,9:59:00,20,84,1023
2013-01-01,63.55,552,01.01.2013,Partly cloudy,0.08,9,7,08:29:00,17:47:00,22:0:00,10:29:00,17,84,1022
2013-01-02,63.76,554,01.02.2013,Sunny,2.88,9,6,08:15:00,18:21:00,,10:33:00,22,78,1014
2013-01-03,64.05,556,01.03.2013,Sunny,0.0,7,5,07:39:00,18:55:00,23:9:00,9:11:00,7,63,1019
2013-01-04,64.23,558,01.04.2013,Partly cloudy,0.57,16,13,06:48:00,19:29:00,12:19:00,10:13:00,10,71,1008
2013-01-05,64.27,558,01.05.2013,Sunny,0.0,17,13,06:02:00,20:1:00,12:56:00,11:18:00,20,74,1018
2013-01-06,64.28,558,01.06.2013,Sunny,0.64,23,19,05:35:00,20:30:00,1:23:00,13:36:00,8,61,1009
2013-01-07,64.31,559,01.07.2013,Partly cloudy,5.81,23,20,05:36:00,20:40:00,12:58:00,14:33:00,23,68,1012
2013-01-08,64.5,560,01.08.2013,Partly cloudy,1.34,25,23,06:00:00,20:20:00,1:23:00,16:12:00,23,75,1013
2013-01-09,64.64,562,01.09.2013,Sunny,0.02,25,22,06:31:00,19:37:00,2:34:00,17:3:00,23,59,1017
2013-01-10,64.58,561,01.10.2013,Partly cloudy,2.0,23,15,07:01:00,18:46:00,3:15:00,16:40:00,29,70,1002
2013-01-11,64.67,562,01.11.2013,Partly cloudy,0.08,16,15,07:35:00,18:0:00,5:5:00,16:41:00,22,84,1023
2013-01-12,65.99,573,01.12.2013,Partly cloudy,0.0,13,11,08:10:00,17:37:00,6:4:00,16:31:00,11,59,1023
2013-01-13,67.9,590,13.01.2013,Overcast,0.0,6,5,08:28:00,17:58:00,9:13:00,20:16:00,14,84,1024
2013-01-14,68.67,597,14.01.2013,Sunny,0.0,9,5,08:27:00,18:0:00,9:48:00,21:26:00,7,75,1027
2013-01-15,69.06,600,15.01.2013,Sunny,0.0,10,8,08:27:00,18:1:00,10:20:00,22:32:00,13,64,1024
2013-01-16,69.28,602,16.01.2013,Sunny,1.6,13,8,08:26:00,18:2:00,10:50:00,23:37:00,20,67,1013
2013-01-17,69.61,605,17.01.2013,Partly cloudy,1.01,12,9,08:26:00,18:3:00,11:20:00,,30,77,1007
2013-01-18,69.93,608,18.01.2013,Overcast,0.0,13,10,08:25:00,18:4:00,11:50:00,12:38:00,19,72,1004
2013-01-19,70.12,609,19.01.2013,Sunny,0.04,11,9,08:25:00,18:5:00,0:21:00,1:39:00,34,77,1003
2013-01-20,70.79,615,20.01.2013,Partly cloudy,0.04,12,8,08:24:00,18:6:00,0:56:00,2:37:00,29,79,1011
2013-01-21,71.15,618,21.01.2013,Sunny,0.0,13,10,08:24:00,18:7:00,13:34:00,3:33:00,16,70,1011
2013-01-22,71.33,620,22.01.2013,Sunny,0.78,13,10,08:23:00,18:9:00,14:17:00,4:27:00,24,73,1006
2013-01-23,71.72,623,23.01.2013,Sunny,0.61,12,10,08:22:00,18:10:00,15:4:00,5:18:00,27,78,1010
2013-01-24,71.85,624,24.01.2013,Cloudy,0.26,12,9,08:22:00,18:11:00,15:56:00,6:5:00,17,71,1011
2013-01-25,71.89,624,25.01.2013,Sunny,1.16,12,9,08:21:00,18:12:00,16:52:00,6:47:00,23,77,1004
2013-01-26,72.33,628,26.01.2013,Cloudy,0.18,10,7,08:20:00,18:14:00,17:50:00,7:26:00,26,90,1005
2013-01-27,74.17,644,27.01.2013,Overcast,0.61,7,3,08:19:00,18:15:00,18:51:00,8:1:00,33,89,1012
2013-01-28,75.18,653,28.01.2013,Cloudy,0.7,5,3,08:18:00,18:16:00,19:53:00,8:33:00,12,85,1016
2013-01-29,75.77,658,29.01.2013,Overcast,0.25,5,4,08:17:00,18:17:00,20:55:00,9:3:00,16,83,1020
2013-01-30,76.36,663,30.01.2013,Partly cloudy,0.0,5,3,08:17:00,18:18:00,21:59:00,9:33:00,6,73,1018
2013-01-31,76.53,665,31.01.2013,Partly cloudy,4.04,7,4,08:16:00,18:20:00,23:4:00,10:2:00,17,78,1013
2013-02-01,77.21,671,02.01.2013,Sunny,0.0,10,8,08:29:00,17:48:00,23:2:00,10:59:00,4,78,1024
2013-02-02,77.71,675,02.02.2013,Sunny,0.0,12,8,08:14:00,18:22:00,12:10:00,11:8:00,22,66,1010
2013-02-03,78.04,678,02.03.2013,Sunny,0.1,10,7,07:37:00,18:56:00,,9:49:00,17,70,1016
2013-02-04,78.39,681,02.04.2013,Sunny,1.09,15,11,06:46:00,19:30:00,1:19:00,11:14:00,15,65,1010
2013-02-05,78.66,683,02.05.2013,Sunny,0.0,18,13,06:01:00,20:2:00,1:39:00,0:26:00,23,80,1016
2013-02-06,78.49,682,02.06.2013,Partly cloudy,2.83,21,17,05:34:00,20:31:00,1:54:00,14:38:00,17,70,1006
2013-02-07,78.84,685,02.07.2013,Sunny,1.11,23,21,05:36:00,20:40:00,1:30:00,15:34:00,18,61,1016
2013-02-08,78.9,685,02.08.2013,Sunny,0.02,26,23,06:01:00,20:19:00,2:7:00,17:2:00,23,73,1015
2013-02-09,79.15,688,02.09.2013,Sunny,0.0,25,22,06:32:00,19:35:00,3:30:00,17:38:00,19,62,1017
2013-02-10,79.4,690,02.10.2013,Overcast,2.66,15,13,07:02:00,18:44:00,4:15:00,17:11:00,35,84,1011
2013-02-11,80.11,696,02.11.2013,Partly cloudy,0.07,16,15,07:36:00,17:59:00,6:11:00,17:17:00,7,83,1020
2013-02-12,80.41,699,02.12.2013,Overcast,2.6,13,10,08:11:00,17:37:00,7:13:00,17:22:00,22,77,1022
2013-02-13,80.78,702,13.02.2013,Sunny,0.0,11,8,08:01:00,18:36:00,9:19:00,22:21:00,11,71,1019
2013-02-14,81.08,704,14.02.2013,Sunny,0.0,10,8,08:00:00,18:37:00,9:49:00,23:24:00,19,79,1013
2013-02-15,81.34,707,15.02.2013,Overcast,2.67,8,6,07:59:00,18:38:00,10:21:00,,27,87,1011
2013-02-16,81.86,711,16.02.2013,Cloudy,0.08,5,4,07:57:00,18:40:00,10:55:00,12:24:00,12,76,1020
2013-02-17,82.06,713,17.02.2013,Partly cloudy,0.03,6,4,07:56:00,18:41:00,11:32:00,1:22:00,18,75,1020
2013-02-18,82.29,715,18.02.2013,Cloudy,0.26,6,5,07:55:00,18:42:00,0:13:00,2:17:00,19,77,1020
2013-02-19,82.35,715,19.02.2013,Cloudy,0.82,8,5,07:53:00,18:43:00,0:58:00,3:10:00,18,74,1016
2013-02-20,82.66,718,20.02.2013,Overcast,0.0,7,6,07:52:00,18:44:00,13:48:00,3:58:00,9,79,1015
2013-02-21,82.84,720,21.02.2013,Partly cloudy,0.14,9,6,07:51:00,18:46:00,14:42:00,4:42:00,10,74,1018
2013-02-22,83.07,722,22.02.2013,Partly cloudy,0.9,9,7,07:49:00,18:47:00,15:39:00,5:23:00,13,85,1009
2013-02-23,83.3,724,23.02.2013,Partly cloudy,0.22,9,8,07:48:00,18:48:00,16:38:00,5:59:00,6,88,1013
2013-02-24,83.81,728,24.02.2013,Sunny,0.0,11,8,07:46:00,18:49:00,17:41:00,6:32:00,13,87,1022
2013-02-25,83.93,729,25.02.2013,Sunny,0.01,12,9,07:45:00,18:50:00,18:43:00,7:4:00,14,79,1022
2013-02-26,84.09,730,26.02.2013,Partly cloudy,0.96,9,8,07:43:00,18:52:00,19:48:00,7:35:00,14,91,1019
2013-02-27,84.25,732,27.02.2013,Overcast,0.25,9,7,07:42:00,18:53:00,20:54:00,8:5:00,15,88,1017
2013-02-28,84.37,733,28.02.2013,Overcast,1.63,7,5,07:40:00,18:54:00,22:1:00,8:36:00,24,81,1021
2013-03-01,84.62,735,03.01.2013,Sunny,0.0,10,8,08:29:00,17:49:00,,11:28:00,8,82,1028
2013-03-02,84.82,737,03.02.2013,Sunny,0.0,14,10,08:13:00,18:23:00,1:17:00,11:47:00,29,70,1011
2013-03-03,84.96,738,03.03.2013,Sunny,0.02,8,6,07:36:00,18:57:00,12:17:00,10:31:00,29,76,1016
2013-03-04,85.0,738,03.04.2013,Partly cloudy,2.23,16,12,06:44:00,19:32:00,2:12:00,0:19:00,14,76,1003
2013-03-05,85.07,739,03.05.2013,Sunny,0.0,17,13,06:00:00,20:3:00,2:16:00,13:33:00,15,81,1013
2013-03-06,85.04,739,03.06.2013,Sunny,0.06,21,17,05:34:00,20:31:00,2:23:00,15:41:00,14,67,1010
2013-03-07,85.04,739,03.07.2013,Sunny,0.01,24,21,05:37:00,20:40:00,2:4:00,16:31:00,15,57,1015
2013-03-08,85.04,739,03.08.2013,Sunny,0.0,27,23,06:02:00,20:18:00,2:55:00,17:47:00,20,64,1015
2013-03-09,85.0,738,03.09.2013,Sunny,0.0,26,22,06:33:00,19:34:00,4:28:00,18:10:00,7,59,1016
2013-03-10,85.01,738,03.10.2013,Cloudy,1.46,12,11,07:03:00,18:43:00,5:16:00,17:41:00,32,75,1022
2013-03-11,84.93,738,03.11.2013,Sunny,0.03,16,14,07:38:00,17:58:00,7:19:00,17:58:00,12,85,1017
2013-03-12,84.96,738,03.12.2013,Partly cloudy,0.23,9,7,08:12:00,17:36:00,8:20:00,18:19:00,41,69,1030
2013-03-13,84.92,738,13.03.2013,Sunny,0.0,14,10,07:19:00,19:9:00,7:48:00,21:7:00,24,71,1005
2013-03-14,84.86,737,14.03.2013,Partly cloudy,0.0,16,11,07:18:00,19:10:00,8:19:00,22:9:00,17,60,1002
2013-03-15,84.84,737,15.03.2013,Sunny,2.97,14,10,07:16:00,19:11:00,8:53:00,23:9:00,29,70,997
2013-03-16,85.3,741,16.03.2013,Overcast,3.52,9,4,07:14:00,19:12:00,9:29:00,,29,86,1010
2013-03-17,86.39,750,17.03.2013,Overcast,1.14,5,4,07:13:00,19:13:00,10:8:00,12:6:00,13,73,1021
2013-03-18,86.8,754,18.03.2013,Sunny,0.0,9,4,07:11:00,19:14:00,10:52:00,1:0:00,6,62,1020
2013-03-19,86.98,756,19.03.2013,Sunny,0.0,14,9,07:09:00,19:15:00,11:40:00,1:50:00,30,67,1009
2013-03-20,87.16,757,20.03.2013,Sunny,0.25,12,10,07:08:00,19:16:00,0:32:00,2:35:00,11,78,1013
2013-03-21,87.49,760,21.03.2013,Partly cloudy,0.0,16,11,07:06:00,19:18:00,13:27:00,3:17:00,13,62,1007
2013-03-22,87.55,761,22.03.2013,Cloudy,1.55,14,6,07:04:00,19:19:00,14:25:00,3:55:00,20,80,998
2013-03-23,87.97,764,23.03.2013,Partly cloudy,1.83,9,6,07:03:00,19:20:00,15:25:00,4:29:00,21,70,1010
2013-03-24,88.17,766,24.03.2013,Sunny,0.0,11,8,07:01:00,19:21:00,16:27:00,5:2:00,8,69,1017
2013-03-25,88.3,767,25.03.2013,Sunny,0.0,10,8,06:59:00,19:22:00,17:31:00,5:33:00,22,82,1014
2013-03-26,88.32,767,26.03.2013,Partly cloudy,2.4,14,10,06:58:00,19:23:00,18:37:00,6:3:00,11,80,1002
2013-03-27,88.71,771,27.03.2013,Overcast,2.29,9,8,06:56:00,19:24:00,19:45:00,6:35:00,20,90,1008
2013-03-28,89.56,778,28.03.2013,Overcast,0.81,9,7,06:54:00,19:25:00,20:54:00,7:9:00,24,85,1017
2013-03-29,90.2,784,29.03.2013,Partly cloudy,0.01,11,7,06:53:00,19:26:00,22:5:00,7:47:00,17,79,1020
2013-03-30,90.41,785,30.03.2013,Sunny,0.04,14,10,06:51:00,19:27:00,23:14:00,8:29:00,7,75,1014
2013-03-31,90.87,789,31.03.2013,Sunny,0.0,17,13,06:49:00,19:28:00,,9:18:00,11,62,1009
2013-04-01,90.95,790,04.01.2013,Sunny,0.45,9,7,08:29:00,17:49:00,12:6:00,11:58:00,14,77,1021
